id_pedido,cliente,prazo_entrega,centro_origem,centro_destino
771847,Cliente_771847,23,CD_08,CD_14
292041,Cliente_292041,11,CD_14,CD_17
939275,Cliente_939275,19,CD_02,CD_20
933569,Cliente_933569,28,CD_00,CD_04
524646,Cliente_524646,11,CD_09,CD_04
301584,Cliente_301584,9,CD_04,CD_06
51054,Cliente_51054,26,CD_13,CD_05
854050,Cliente_854050,15,CD_12,CD_09
142069,Cliente_142069,22,CD_13,CD_00
654331,Cliente_654331,4,CD_19,CD_03
98884,Cliente_98884,27,CD_00,CD_03
369596,Cliente_369596,3,CD_18,CD_16
974688,Cliente_974688,13,CD_04,CD_17
842719,Cliente_842719,6,CD_19,CD_07
365419,Cliente_365419,4,CD_16,CD_13
503213,Cliente_503213,26,CD_08,CD_12
644540,Cliente_644540,24,CD_11,CD_09
89315,Cliente_89315,9,CD_16,CD_10
833813,Cliente_833813,15,CD_06,CD_00
841406,Cliente_841406,15,CD_11,CD_20
860020,Cliente_860020,9,CD_01,CD_04
618828,Cliente_618828,20,CD_01,CD_08
11227,Cliente_11227,13,CD_09,CD_19
828820,Cliente_828820,12,CD_19,CD_11
29531,Cliente_29531,26,CD_03,CD_00
408615,Cliente_408615,27,CD_18,CD_12
128871,Cliente_128871,12,CD_13,CD_08
239339,Cliente_239339,10,CD_13,CD_18
755418,Cliente_755418,17,CD_13,CD_03
942312,Cliente_942312,20,CD_07,CD_03
977639,Cliente_977639,8,CD_19,CD_02
420553,Cliente_420553,27,CD_07,CD_01
939338,Cliente_939338,11,CD_20,CD_06
711439,Cliente_711439,3,CD_06,CD_19
553384,Cliente_553384,9,CD_19,CD_11
76532,Cliente_76532,9,CD_11,CD_15
174820,Cliente_174820,6,CD_10,CD_06
435352,Cliente_435352,20,CD_02,CD_04
141989,Cliente_141989,24,CD_20,CD_00
65336,Cliente_65336,9,CD_20,CD_01
30228,Cliente_30228,4,CD_06,CD_00
51191,Cliente_51191,20,CD_08,CD_03
237915,Cliente_237915,18,CD_16,CD_08
861464,Cliente_861464,25,CD_19,CD_04
361062,Cliente_361062,16,CD_19,CD_14
428813,Cliente_428813,27,CD_19,CD_10
342091,Cliente_342091,3,CD_11,CD_08
161526,Cliente_161526,15,CD_13,CD_09
584903,Cliente_584903,21,CD_18,CD_04
516105,Cliente_516105,26,CD_03,CD_17
959856,Cliente_959856,30,CD_06,CD_05
30995,Cliente_30995,17,CD_17,CD_01
224392,Cliente_224392,19,CD_12,CD_05
309339,Cliente_309339,1,CD_10,CD_16
174442,Cliente_174442,25,CD_11,CD_02
591840,Cliente_591840,21,CD_15,CD_14
918604,Cliente_918604,30,CD_03,CD_00
749021,Cliente_749021,21,CD_07,CD_01
177917,Cliente_177917,7,CD_08,CD_10
457158,Cliente_457158,24,CD_08,CD_19
261797,Cliente_261797,7,CD_20,CD_09
399050,Cliente_399050,26,CD_11,CD_02
397001,Cliente_397001,16,CD_01,CD_17
308240,Cliente_308240,6,CD_17,CD_06
565893,Cliente_565893,7,CD_20,CD_18
749628,Cliente_749628,6,CD_05,CD_16
576210,Cliente_576210,14,CD_10,CD_13
595497,Cliente_595497,19,CD_01,CD_14
816064,Cliente_816064,27,CD_09,CD_10
671789,Cliente_671789,10,CD_07,CD_09
671674,Cliente_671674,19,CD_19,CD_04
40666,Cliente_40666,11,CD_03,CD_17
340102,Cliente_340102,15,CD_05,CD_19
964025,Cliente_964025,14,CD_02,CD_00
708676,Cliente_708676,25,CD_12,CD_08
378190,Cliente_378190,12,CD_10,CD_05
456492,Cliente_456492,2,CD_13,CD_19
181017,Cliente_181017,28,CD_11,CD_14
659538,Cliente_659538,23,CD_08,CD_15
513745,Cliente_513745,9,CD_14,CD_17
14947,Cliente_14947,23,CD_01,CD_11
517992,Cliente_517992,23,CD_19,CD_15
622247,Cliente_622247,7,CD_09,CD_11
789067,Cliente_789067,16,CD_19,CD_06
541823,Cliente_541823,28,CD_03,CD_14
591329,Cliente_591329,27,CD_16,CD_08
549221,Cliente_549221,24,CD_17,CD_01
985481,Cliente_985481,20,CD_13,CD_02
776816,Cliente_776816,22,CD_00,CD_01
710467,Cliente_710467,18,CD_06,CD_10
667420,Cliente_667420,6,CD_14,CD_15
956444,Cliente_956444,15,CD_04,CD_07
331600,Cliente_331600,12,CD_20,CD_18
697987,Cliente_697987,27,CD_00,CD_11
306003,Cliente_306003,23,CD_00,CD_13
905952,Cliente_905952,5,CD_01,CD_02
623072,Cliente_623072,21,CD_06,CD_19
795983,Cliente_795983,12,CD_11,CD_07
70852,Cliente_70852,19,CD_06,CD_02
340895,Cliente_340895,3,CD_07,CD_18
895711,Cliente_895711,2,CD_08,CD_03
544144,Cliente_544144,18,CD_08,CD_06
541985,Cliente_541985,27,CD_11,CD_02
739603,Cliente_739603,15,CD_15,CD_04
636366,Cliente_636366,22,CD_08,CD_07
588814,Cliente_588814,18,CD_16,CD_00
445498,Cliente_445498,13,CD_15,CD_18
495317,Cliente_495317,23,CD_08,CD_10
968589,Cliente_968589,17,CD_20,CD_10
982513,Cliente_982513,27,CD_13,CD_02
319936,Cliente_319936,19,CD_14,CD_20
579100,Cliente_579100,5,CD_16,CD_06
410462,Cliente_410462,1,CD_04,CD_02
709507,Cliente_709507,22,CD_02,CD_05
994115,Cliente_994115,5,CD_05,CD_12
112770,Cliente_112770,27,CD_16,CD_00
978528,Cliente_978528,10,CD_10,CD_13
699499,Cliente_699499,3,CD_18,CD_01
75700,Cliente_75700,7,CD_01,CD_17
523583,Cliente_523583,21,CD_18,CD_09
599636,Cliente_599636,26,CD_01,CD_14
128966,Cliente_128966,15,CD_04,CD_08
35666,Cliente_35666,24,CD_10,CD_20
604163,Cliente_604163,18,CD_16,CD_12
944841,Cliente_944841,26,CD_10,CD_06
632565,Cliente_632565,12,CD_05,CD_08
498596,Cliente_498596,14,CD_19,CD_00
547526,Cliente_547526,22,CD_06,CD_13
345866,Cliente_345866,29,CD_13,CD_04
671848,Cliente_671848,16,CD_11,CD_18
457162,Cliente_457162,15,CD_09,CD_06
368664,Cliente_368664,20,CD_12,CD_10
475614,Cliente_475614,6,CD_15,CD_19
618013,Cliente_618013,5,CD_18,CD_17
537579,Cliente_537579,27,CD_16,CD_05
338247,Cliente_338247,11,CD_10,CD_15
241469,Cliente_241469,29,CD_04,CD_12
265650,Cliente_265650,21,CD_05,CD_07
467277,Cliente_467277,3,CD_12,CD_01
158210,Cliente_158210,9,CD_07,CD_15
587644,Cliente_587644,23,CD_09,CD_03
834343,Cliente_834343,27,CD_08,CD_14
956183,Cliente_956183,4,CD_03,CD_11
707032,Cliente_707032,20,CD_08,CD_13
96787,Cliente_96787,9,CD_11,CD_10
519001,Cliente_519001,30,CD_11,CD_14
94863,Cliente_94863,15,CD_15,CD_02
69686,Cliente_69686,10,CD_14,CD_01
354262,Cliente_354262,26,CD_01,CD_00
796615,Cliente_796615,7,CD_03,CD_10
980636,Cliente_980636,3,CD_04,CD_07
171820,Cliente_171820,13,CD_03,CD_20
708798,Cliente_708798,29,CD_03,CD_20
339088,Cliente_339088,4,CD_19,CD_12
382596,Cliente_382596,12,CD_16,CD_02
561448,Cliente_561448,12,CD_20,CD_11
221473,Cliente_221473,19,CD_20,CD_14
154611,Cliente_154611,16,CD_08,CD_18
643758,Cliente_643758,12,CD_01,CD_09
785081,Cliente_785081,20,CD_09,CD_00
472884,Cliente_472884,30,CD_16,CD_13
843405,Cliente_843405,28,CD_13,CD_01
627809,Cliente_627809,8,CD_14,CD_15
420775,Cliente_420775,19,CD_13,CD_09
184128,Cliente_184128,23,CD_06,CD_20
468924,Cliente_468924,6,CD_01,CD_14
301782,Cliente_301782,26,CD_04,CD_16
524643,Cliente_524643,5,CD_11,CD_10
35759,Cliente_35759,5,CD_16,CD_08
747078,Cliente_747078,20,CD_16,CD_13
795790,Cliente_795790,1,CD_19,CD_18
250322,Cliente_250322,24,CD_14,CD_13
662297,Cliente_662297,12,CD_05,CD_17
976757,Cliente_976757,23,CD_01,CD_18
93272,Cliente_93272,28,CD_05,CD_18
119135,Cliente_119135,11,CD_12,CD_08
133683,Cliente_133683,5,CD_07,CD_09
877765,Cliente_877765,6,CD_19,CD_16
464438,Cliente_464438,9,CD_14,CD_12
87769,Cliente_87769,19,CD_16,CD_14
583312,Cliente_583312,13,CD_08,CD_18
172562,Cliente_172562,21,CD_08,CD_16
11471,Cliente_11471,11,CD_06,CD_17
660138,Cliente_660138,23,CD_04,CD_12
915941,Cliente_915941,28,CD_11,CD_05
19739,Cliente_19739,11,CD_15,CD_18
648166,Cliente_648166,3,CD_05,CD_01
545441,Cliente_545441,3,CD_10,CD_04
27759,Cliente_27759,17,CD_18,CD_20
59993,Cliente_59993,30,CD_11,CD_13
567802,Cliente_567802,13,CD_17,CD_20
160496,Cliente_160496,6,CD_12,CD_05
644078,Cliente_644078,17,CD_02,CD_09
485719,Cliente_485719,3,CD_02,CD_00
123607,Cliente_123607,27,CD_11,CD_15
775224,Cliente_775224,13,CD_16,CD_12
19667,Cliente_19667,12,CD_18,CD_14
928355,Cliente_928355,25,CD_18,CD_11
309941,Cliente_309941,9,CD_10,CD_13
542843,Cliente_542843,26,CD_06,CD_11
965568,Cliente_965568,8,CD_05,CD_14
968759,Cliente_968759,11,CD_09,CD_18
721900,Cliente_721900,25,CD_15,CD_17
173532,Cliente_173532,10,CD_05,CD_14
499488,Cliente_499488,14,CD_01,CD_09
204419,Cliente_204419,18,CD_14,CD_12
50997,Cliente_50997,23,CD_20,CD_06
32665,Cliente_32665,3,CD_18,CD_09
980985,Cliente_980985,9,CD_04,CD_01
493017,Cliente_493017,13,CD_16,CD_04
660905,Cliente_660905,22,CD_17,CD_01
993171,Cliente_993171,19,CD_17,CD_06
147573,Cliente_147573,10,CD_10,CD_00
429289,Cliente_429289,30,CD_14,CD_12
878783,Cliente_878783,25,CD_19,CD_01
227417,Cliente_227417,14,CD_01,CD_13
141508,Cliente_141508,18,CD_20,CD_13
779520,Cliente_779520,20,CD_18,CD_15
590786,Cliente_590786,8,CD_15,CD_10
849240,Cliente_849240,18,CD_12,CD_09
307655,Cliente_307655,16,CD_03,CD_08
348281,Cliente_348281,22,CD_18,CD_10
719143,Cliente_719143,30,CD_14,CD_08
657806,Cliente_657806,9,CD_12,CD_18
783383,Cliente_783383,15,CD_06,CD_02
286393,Cliente_286393,17,CD_02,CD_04
726124,Cliente_726124,5,CD_00,CD_13
180028,Cliente_180028,10,CD_02,CD_20
201445,Cliente_201445,1,CD_10,CD_09
787007,Cliente_787007,21,CD_03,CD_07
607144,Cliente_607144,29,CD_03,CD_07
17533,Cliente_17533,23,CD_10,CD_01
141814,Cliente_141814,24,CD_16,CD_09
326172,Cliente_326172,13,CD_20,CD_11
11559,Cliente_11559,2,CD_00,CD_01
951992,Cliente_951992,12,CD_01,CD_00
163631,Cliente_163631,28,CD_12,CD_11
266794,Cliente_266794,15,CD_15,CD_09
419867,Cliente_419867,25,CD_15,CD_18
694213,Cliente_694213,10,CD_03,CD_08
176915,Cliente_176915,10,CD_13,CD_10
913365,Cliente_913365,13,CD_10,CD_14
544280,Cliente_544280,19,CD_13,CD_17
189216,Cliente_189216,2,CD_07,CD_19
542148,Cliente_542148,11,CD_12,CD_20
955686,Cliente_955686,2,CD_05,CD_02
21454,Cliente_21454,29,CD_20,CD_10
354403,Cliente_354403,26,CD_12,CD_14
651589,Cliente_651589,22,CD_18,CD_10
568649,Cliente_568649,12,CD_12,CD_04
865695,Cliente_865695,4,CD_18,CD_03
652518,Cliente_652518,19,CD_19,CD_03
307511,Cliente_307511,24,CD_04,CD_09
104688,Cliente_104688,30,CD_12,CD_02
215233,Cliente_215233,9,CD_00,CD_14
683130,Cliente_683130,19,CD_05,CD_11
105620,Cliente_105620,28,CD_17,CD_12
145095,Cliente_145095,17,CD_08,CD_15
596207,Cliente_596207,23,CD_03,CD_09
164572,Cliente_164572,12,CD_08,CD_09
965763,Cliente_965763,27,CD_04,CD_11
285799,Cliente_285799,5,CD_14,CD_07
109415,Cliente_109415,19,CD_03,CD_00
685048,Cliente_685048,29,CD_13,CD_16
931117,Cliente_931117,18,CD_11,CD_16
210235,Cliente_210235,30,CD_11,CD_19
752281,Cliente_752281,30,CD_16,CD_13
568577,Cliente_568577,8,CD_06,CD_19
983764,Cliente_983764,21,CD_11,CD_09
379162,Cliente_379162,10,CD_04,CD_09
956967,Cliente_956967,18,CD_13,CD_19
941721,Cliente_941721,4,CD_15,CD_05
840445,Cliente_840445,29,CD_14,CD_06
52881,Cliente_52881,2,CD_12,CD_18
620068,Cliente_620068,12,CD_01,CD_15
56474,Cliente_56474,19,CD_04,CD_00
771980,Cliente_771980,19,CD_12,CD_17
215372,Cliente_215372,8,CD_09,CD_14
776646,Cliente_776646,22,CD_07,CD_10
670849,Cliente_670849,22,CD_18,CD_16
277701,Cliente_277701,23,CD_11,CD_17
566871,Cliente_566871,20,CD_19,CD_13
639584,Cliente_639584,4,CD_16,CD_06
473004,Cliente_473004,7,CD_01,CD_14
651533,Cliente_651533,13,CD_05,CD_02
281696,Cliente_281696,25,CD_17,CD_11
126567,Cliente_126567,12,CD_07,CD_16
114901,Cliente_114901,4,CD_16,CD_12
692777,Cliente_692777,19,CD_11,CD_14
397063,Cliente_397063,16,CD_08,CD_07
752790,Cliente_752790,23,CD_17,CD_18
160776,Cliente_160776,24,CD_08,CD_16
272351,Cliente_272351,29,CD_09,CD_01
551070,Cliente_551070,6,CD_04,CD_19
388109,Cliente_388109,23,CD_16,CD_00
904649,Cliente_904649,17,CD_19,CD_11
355589,Cliente_355589,22,CD_17,CD_07
517601,Cliente_517601,1,CD_16,CD_13
211813,Cliente_211813,1,CD_16,CD_18
134554,Cliente_134554,14,CD_00,CD_19
940933,Cliente_940933,15,CD_18,CD_16
94465,Cliente_94465,15,CD_18,CD_01
401528,Cliente_401528,16,CD_00,CD_15
463997,Cliente_463997,4,CD_02,CD_08
504201,Cliente_504201,22,CD_12,CD_19
761425,Cliente_761425,15,CD_09,CD_02
667968,Cliente_667968,24,CD_05,CD_11
828054,Cliente_828054,7,CD_09,CD_00
743837,Cliente_743837,10,CD_15,CD_17
986819,Cliente_986819,14,CD_20,CD_04
32525,Cliente_32525,18,CD_20,CD_16
583474,Cliente_583474,6,CD_03,CD_19
481103,Cliente_481103,20,CD_09,CD_14
890572,Cliente_890572,2,CD_06,CD_08
878116,Cliente_878116,10,CD_01,CD_03
655992,Cliente_655992,1,CD_16,CD_07
506595,Cliente_506595,28,CD_01,CD_15
235468,Cliente_235468,8,CD_04,CD_08
66338,Cliente_66338,26,CD_20,CD_18
759944,Cliente_759944,29,CD_12,CD_17
517405,Cliente_517405,5,CD_16,CD_12
522599,Cliente_522599,19,CD_11,CD_12
907803,Cliente_907803,13,CD_15,CD_18
775627,Cliente_775627,13,CD_15,CD_01
504044,Cliente_504044,26,CD_14,CD_11
326467,Cliente_326467,7,CD_05,CD_03
743660,Cliente_743660,6,CD_17,CD_03
747399,Cliente_747399,7,CD_08,CD_15
124607,Cliente_124607,2,CD_02,CD_11
110712,Cliente_110712,11,CD_20,CD_19
655509,Cliente_655509,28,CD_18,CD_13
997027,Cliente_997027,7,CD_09,CD_14
771173,Cliente_771173,29,CD_14,CD_06
219004,Cliente_219004,28,CD_12,CD_11
735283,Cliente_735283,4,CD_17,CD_20
910693,Cliente_910693,6,CD_03,CD_04
401483,Cliente_401483,2,CD_09,CD_12
230182,Cliente_230182,26,CD_16,CD_08
763332,Cliente_763332,30,CD_18,CD_03
476034,Cliente_476034,16,CD_16,CD_07
75330,Cliente_75330,18,CD_20,CD_05
231672,Cliente_231672,8,CD_15,CD_00
602613,Cliente_602613,26,CD_04,CD_07
766407,Cliente_766407,8,CD_14,CD_08
562363,Cliente_562363,13,CD_19,CD_00
532611,Cliente_532611,17,CD_19,CD_20
389618,Cliente_389618,25,CD_04,CD_12
715875,Cliente_715875,15,CD_14,CD_13
261754,Cliente_261754,4,CD_05,CD_09
994370,Cliente_994370,24,CD_09,CD_13
639414,Cliente_639414,18,CD_03,CD_00
363744,Cliente_363744,19,CD_17,CD_15
761756,Cliente_761756,5,CD_00,CD_18
667721,Cliente_667721,22,CD_14,CD_03
392934,Cliente_392934,23,CD_07,CD_06
922520,Cliente_922520,2,CD_17,CD_12
163727,Cliente_163727,26,CD_07,CD_18
989750,Cliente_989750,18,CD_15,CD_05
501334,Cliente_501334,21,CD_02,CD_16
830359,Cliente_830359,20,CD_13,CD_20
826797,Cliente_826797,19,CD_10,CD_20
726961,Cliente_726961,23,CD_09,CD_13
344770,Cliente_344770,28,CD_04,CD_14
102563,Cliente_102563,21,CD_08,CD_11
54282,Cliente_54282,6,CD_16,CD_12
854295,Cliente_854295,9,CD_13,CD_20
927202,Cliente_927202,19,CD_12,CD_02
559277,Cliente_559277,19,CD_19,CD_12
253305,Cliente_253305,10,CD_08,CD_13
922292,Cliente_922292,27,CD_01,CD_10
871375,Cliente_871375,28,CD_04,CD_08
490158,Cliente_490158,16,CD_17,CD_11
498681,Cliente_498681,4,CD_00,CD_17
839376,Cliente_839376,11,CD_03,CD_02
475163,Cliente_475163,6,CD_17,CD_03
865535,Cliente_865535,25,CD_14,CD_00
369964,Cliente_369964,12,CD_15,CD_04
573011,Cliente_573011,8,CD_16,CD_04
105333,Cliente_105333,25,CD_03,CD_08
919447,Cliente_919447,8,CD_12,CD_13
947858,Cliente_947858,8,CD_14,CD_05
355398,Cliente_355398,21,CD_05,CD_16
207174,Cliente_207174,4,CD_06,CD_09
472099,Cliente_472099,21,CD_20,CD_00
114386,Cliente_114386,14,CD_08,CD_02
968068,Cliente_968068,27,CD_12,CD_11
758063,Cliente_758063,24,CD_10,CD_11
289125,Cliente_289125,28,CD_05,CD_02
187310,Cliente_187310,18,CD_10,CD_20
712913,Cliente_712913,29,CD_14,CD_04
807922,Cliente_807922,6,CD_12,CD_14
464853,Cliente_464853,21,CD_02,CD_11
392000,Cliente_392000,20,CD_01,CD_16
274582,Cliente_274582,22,CD_16,CD_03
