id_pedido,cliente,prazo_entrega,centro_origem,centro_destino
196669,Cliente_196669,3,CD_03,CD_14
490993,Cliente_490993,16,CD_12,CD_18
843596,Cliente_843596,3,CD_06,CD_00
500960,Cliente_500960,19,CD_15,CD_04
903108,Cliente_903108,10,CD_02,CD_15
713588,Cliente_713588,29,CD_18,CD_20
688214,Cliente_688214,5,CD_14,CD_20
36376,Cliente_36376,2,CD_13,CD_17
846516,Cliente_846516,20,CD_14,CD_18
927509,Cliente_927509,29,CD_05,CD_03
540436,Cliente_540436,10,CD_10,CD_12
396059,Cliente_396059,21,CD_11,CD_05
100870,Cliente_100870,8,CD_02,CD_05
923085,Cliente_923085,9,CD_18,CD_17
474502,Cliente_474502,12,CD_09,CD_02
809666,Cliente_809666,16,CD_13,CD_11
805530,Cliente_805530,20,CD_10,CD_18
521505,Cliente_521505,15,CD_05,CD_03
638712,Cliente_638712,20,CD_20,CD_00
738497,Cliente_738497,6,CD_10,CD_19
656748,Cliente_656748,9,CD_08,CD_07
884461,Cliente_884461,25,CD_15,CD_09
182606,Cliente_182606,24,CD_03,CD_05
760160,Cliente_760160,16,CD_02,CD_17
455949,Cliente_455949,4,CD_14,CD_09
132105,Cliente_132105,30,CD_01,CD_09
552999,Cliente_552999,22,CD_15,CD_17
919240,Cliente_919240,12,CD_17,CD_15
833838,Cliente_833838,14,CD_05,CD_17
995950,Cliente_995950,14,CD_15,CD_13
664772,Cliente_664772,20,CD_07,CD_18
941120,Cliente_941120,5,CD_17,CD_00
519647,Cliente_519647,7,CD_14,CD_03
794741,Cliente_794741,23,CD_12,CD_19
867397,Cliente_867397,4,CD_16,CD_02
889331,Cliente_889331,1,CD_00,CD_01
193744,Cliente_193744,7,CD_04,CD_02
19767,Cliente_19767,21,CD_16,CD_17
846747,Cliente_846747,29,CD_16,CD_08
159311,Cliente_159311,22,CD_19,CD_18
386249,Cliente_386249,16,CD_07,CD_14
920921,Cliente_920921,16,CD_00,CD_17
225750,Cliente_225750,4,CD_13,CD_03
439721,Cliente_439721,18,CD_05,CD_08
607733,Cliente_607733,3,CD_04,CD_03
104034,Cliente_104034,5,CD_13,CD_12
536261,Cliente_536261,2,CD_09,CD_00
364717,Cliente_364717,9,CD_19,CD_05
992269,Cliente_992269,24,CD_00,CD_10
916225,Cliente_916225,16,CD_13,CD_06
263359,Cliente_263359,4,CD_13,CD_06
617819,Cliente_617819,28,CD_13,CD_01
374134,Cliente_374134,27,CD_01,CD_00
805636,Cliente_805636,2,CD_18,CD_10
822777,Cliente_822777,14,CD_03,CD_07
242192,Cliente_242192,23,CD_13,CD_10
908472,Cliente_908472,15,CD_18,CD_19
807899,Cliente_807899,23,CD_03,CD_20
10187,Cliente_10187,17,CD_06,CD_01
785675,Cliente_785675,29,CD_07,CD_16
217528,Cliente_217528,16,CD_05,CD_20
598291,Cliente_598291,13,CD_03,CD_07
718828,Cliente_718828,2,CD_13,CD_09
278443,Cliente_278443,27,CD_04,CD_03
222334,Cliente_222334,9,CD_07,CD_13
241563,Cliente_241563,2,CD_08,CD_10
4912,Cliente_4912,7,CD_19,CD_09
985903,Cliente_985903,28,CD_03,CD_18
334767,Cliente_334767,28,CD_10,CD_07
177537,Cliente_177537,28,CD_10,CD_01
327248,Cliente_327248,30,CD_10,CD_07
77363,Cliente_77363,18,CD_03,CD_04
209939,Cliente_209939,19,CD_18,CD_13
956532,Cliente_956532,18,CD_08,CD_02
920034,Cliente_920034,26,CD_07,CD_11
32632,Cliente_32632,22,CD_16,CD_14
97040,Cliente_97040,2,CD_00,CD_05
396994,Cliente_396994,5,CD_14,CD_04
376539,Cliente_376539,9,CD_13,CD_09
243740,Cliente_243740,23,CD_19,CD_18
559979,Cliente_559979,5,CD_08,CD_02
355803,Cliente_355803,18,CD_11,CD_10
922451,Cliente_922451,23,CD_08,CD_03
55645,Cliente_55645,16,CD_18,CD_13
642125,Cliente_642125,5,CD_01,CD_03
394636,Cliente_394636,27,CD_18,CD_17
231104,Cliente_231104,5,CD_17,CD_08
313212,Cliente_313212,8,CD_17,CD_11
18186,Cliente_18186,21,CD_12,CD_13
59856,Cliente_59856,30,CD_17,CD_10
79281,Cliente_79281,4,CD_15,CD_06
499081,Cliente_499081,9,CD_16,CD_12
344390,Cliente_344390,11,CD_01,CD_13
661873,Cliente_661873,1,CD_09,CD_19
313547,Cliente_313547,6,CD_13,CD_02
593106,Cliente_593106,19,CD_10,CD_05
288803,Cliente_288803,6,CD_20,CD_05
777785,Cliente_777785,7,CD_19,CD_14
275475,Cliente_275475,18,CD_00,CD_20
275700,Cliente_275700,24,CD_02,CD_16
906180,Cliente_906180,13,CD_18,CD_17
388628,Cliente_388628,3,CD_04,CD_03
207999,Cliente_207999,6,CD_10,CD_04
733547,Cliente_733547,3,CD_01,CD_06
227311,Cliente_227311,26,CD_01,CD_03
419727,Cliente_419727,17,CD_09,CD_12
831586,Cliente_831586,4,CD_15,CD_13
526997,Cliente_526997,28,CD_01,CD_19
760381,Cliente_760381,4,CD_13,CD_07
668126,Cliente_668126,1,CD_05,CD_04
278088,Cliente_278088,2,CD_04,CD_13
664791,Cliente_664791,6,CD_07,CD_08
638684,Cliente_638684,26,CD_12,CD_05
895477,Cliente_895477,29,CD_06,CD_01
244040,Cliente_244040,7,CD_02,CD_05
997660,Cliente_997660,16,CD_09,CD_14
940564,Cliente_940564,19,CD_19,CD_07
643208,Cliente_643208,9,CD_09,CD_07
535489,Cliente_535489,8,CD_14,CD_17
715537,Cliente_715537,8,CD_02,CD_15
531533,Cliente_531533,27,CD_00,CD_04
473449,Cliente_473449,14,CD_07,CD_10
714158,Cliente_714158,23,CD_13,CD_19
781786,Cliente_781786,8,CD_06,CD_02
154964,Cliente_154964,20,CD_15,CD_03
873738,Cliente_873738,8,CD_17,CD_06
57321,Cliente_57321,26,CD_12,CD_10
124792,Cliente_124792,6,CD_19,CD_07
692049,Cliente_692049,10,CD_12,CD_10
635070,Cliente_635070,18,CD_05,CD_18
694508,Cliente_694508,10,CD_07,CD_20
95438,Cliente_95438,18,CD_00,CD_14
381521,Cliente_381521,10,CD_18,CD_08
79799,Cliente_79799,25,CD_19,CD_01
407827,Cliente_407827,20,CD_05,CD_20
58784,Cliente_58784,26,CD_20,CD_03
531645,Cliente_531645,24,CD_07,CD_12
185737,Cliente_185737,1,CD_05,CD_02
322071,Cliente_322071,10,CD_12,CD_10
212750,Cliente_212750,27,CD_04,CD_02
899040,Cliente_899040,19,CD_19,CD_16
836901,Cliente_836901,14,CD_13,CD_10
712531,Cliente_712531,4,CD_17,CD_08
361692,Cliente_361692,27,CD_12,CD_04
335716,Cliente_335716,4,CD_06,CD_01
498526,Cliente_498526,21,CD_11,CD_07
120514,Cliente_120514,3,CD_15,CD_01
963117,Cliente_963117,11,CD_15,CD_14
777300,Cliente_777300,10,CD_12,CD_00
197414,Cliente_197414,20,CD_13,CD_06
262654,Cliente_262654,22,CD_05,CD_19
178882,Cliente_178882,18,CD_18,CD_03
595547,Cliente_595547,13,CD_13,CD_16
865809,Cliente_865809,1,CD_09,CD_03
807769,Cliente_807769,18,CD_08,CD_13
225946,Cliente_225946,29,CD_11,CD_01
18812,Cliente_18812,11,CD_17,CD_05
584233,Cliente_584233,24,CD_12,CD_03
442023,Cliente_442023,29,CD_20,CD_07
960253,Cliente_960253,5,CD_02,CD_07
723711,Cliente_723711,4,CD_14,CD_16
851065,Cliente_851065,1,CD_05,CD_00
248180,Cliente_248180,1,CD_08,CD_17
485991,Cliente_485991,23,CD_20,CD_15
512701,Cliente_512701,23,CD_02,CD_12
968191,Cliente_968191,18,CD_11,CD_17
251935,Cliente_251935,8,CD_10,CD_03
662944,Cliente_662944,16,CD_04,CD_15
976740,Cliente_976740,18,CD_18,CD_10
530004,Cliente_530004,10,CD_12,CD_14
905318,Cliente_905318,2,CD_17,CD_07
579854,Cliente_579854,7,CD_13,CD_15
437454,Cliente_437454,9,CD_03,CD_01
508743,Cliente_508743,20,CD_12,CD_17
690978,Cliente_690978,25,CD_02,CD_06
787511,Cliente_787511,28,CD_20,CD_08
51547,Cliente_51547,16,CD_10,CD_06
175431,Cliente_175431,6,CD_19,CD_08
867479,Cliente_867479,3,CD_06,CD_13
844014,Cliente_844014,23,CD_04,CD_15
64694,Cliente_64694,10,CD_03,CD_20
822661,Cliente_822661,28,CD_15,CD_00
402267,Cliente_402267,26,CD_13,CD_02
397855,Cliente_397855,18,CD_11,CD_19
647191,Cliente_647191,29,CD_08,CD_09
941020,Cliente_941020,22,CD_16,CD_11
312209,Cliente_312209,19,CD_07,CD_17
809255,Cliente_809255,30,CD_02,CD_19
972375,Cliente_972375,3,CD_08,CD_10
840119,Cliente_840119,11,CD_04,CD_20
391317,Cliente_391317,11,CD_00,CD_01
535325,Cliente_535325,11,CD_11,CD_07
867044,Cliente_867044,9,CD_17,CD_14
738786,Cliente_738786,28,CD_13,CD_14
944829,Cliente_944829,20,CD_18,CD_11
610304,Cliente_610304,22,CD_14,CD_08
923434,Cliente_923434,14,CD_17,CD_16
834211,Cliente_834211,16,CD_00,CD_01
771721,Cliente_771721,25,CD_16,CD_19
8297,Cliente_8297,1,CD_13,CD_18
600970,Cliente_600970,12,CD_13,CD_16
737571,Cliente_737571,12,CD_08,CD_15
197740,Cliente_197740,9,CD_17,CD_08
652113,Cliente_652113,26,CD_05,CD_01
923715,Cliente_923715,29,CD_04,CD_20
623145,Cliente_623145,9,CD_08,CD_06
154741,Cliente_154741,10,CD_09,CD_16
279569,Cliente_279569,8,CD_06,CD_05
170103,Cliente_170103,28,CD_10,CD_17
323744,Cliente_323744,19,CD_15,CD_07
28756,Cliente_28756,17,CD_03,CD_19
478560,Cliente_478560,4,CD_00,CD_11
762214,Cliente_762214,16,CD_09,CD_05
904526,Cliente_904526,19,CD_13,CD_01
438529,Cliente_438529,8,CD_06,CD_18
598958,Cliente_598958,5,CD_13,CD_11
342341,Cliente_342341,21,CD_19,CD_07
398860,Cliente_398860,9,CD_00,CD_04
82275,Cliente_82275,22,CD_13,CD_03
58193,Cliente_58193,25,CD_11,CD_08
943830,Cliente_943830,11,CD_09,CD_18
369967,Cliente_369967,23,CD_20,CD_04
66091,Cliente_66091,22,CD_08,CD_07
167254,Cliente_167254,23,CD_14,CD_06
32318,Cliente_32318,24,CD_17,CD_13
27382,Cliente_27382,9,CD_04,CD_09
735413,Cliente_735413,30,CD_17,CD_04
102763,Cliente_102763,22,CD_15,CD_13
194934,Cliente_194934,2,CD_13,CD_11
368435,Cliente_368435,22,CD_18,CD_04
616252,Cliente_616252,23,CD_14,CD_15
439722,Cliente_439722,21,CD_15,CD_02
851817,Cliente_851817,8,CD_02,CD_00
368713,Cliente_368713,8,CD_17,CD_15
865508,Cliente_865508,30,CD_04,CD_06
789681,Cliente_789681,27,CD_18,CD_14
669978,Cliente_669978,2,CD_12,CD_11
556501,Cliente_556501,11,CD_08,CD_18
833425,Cliente_833425,15,CD_08,CD_18
85323,Cliente_85323,5,CD_10,CD_00
982975,Cliente_982975,4,CD_02,CD_06
522773,Cliente_522773,7,CD_06,CD_04
278493,Cliente_278493,13,CD_10,CD_17
51430,Cliente_51430,23,CD_08,CD_01
945126,Cliente_945126,8,CD_00,CD_17
681537,Cliente_681537,13,CD_07,CD_00
988699,Cliente_988699,4,CD_08,CD_09
371902,Cliente_371902,11,CD_00,CD_20
443749,Cliente_443749,2,CD_03,CD_11
75875,Cliente_75875,1,CD_20,CD_12
889651,Cliente_889651,11,CD_01,CD_08
356445,Cliente_356445,9,CD_16,CD_03
336769,Cliente_336769,9,CD_10,CD_05
924483,Cliente_924483,24,CD_19,CD_15
24595,Cliente_24595,18,CD_07,CD_19
811159,Cliente_811159,29,CD_02,CD_20
614904,Cliente_614904,30,CD_04,CD_20
103046,Cliente_103046,26,CD_05,CD_19
710409,Cliente_710409,10,CD_09,CD_00
833829,Cliente_833829,9,CD_08,CD_18
998120,Cliente_998120,9,CD_03,CD_01
190836,Cliente_190836,27,CD_17,CD_00
169412,Cliente_169412,14,CD_06,CD_17
239516,Cliente_239516,9,CD_15,CD_13
229585,Cliente_229585,27,CD_03,CD_13
731058,Cliente_731058,22,CD_14,CD_01
467218,Cliente_467218,1,CD_07,CD_09
401011,Cliente_401011,7,CD_18,CD_12
990737,Cliente_990737,16,CD_11,CD_18
875656,Cliente_875656,4,CD_20,CD_18
776674,Cliente_776674,13,CD_03,CD_04
655873,Cliente_655873,7,CD_01,CD_15
361190,Cliente_361190,8,CD_17,CD_19
122203,Cliente_122203,7,CD_20,CD_04
258179,Cliente_258179,3,CD_13,CD_18
877564,Cliente_877564,27,CD_07,CD_01
957102,Cliente_957102,15,CD_01,CD_17
88115,Cliente_88115,21,CD_16,CD_14
227043,Cliente_227043,21,CD_12,CD_20
489786,Cliente_489786,21,CD_04,CD_13
86504,Cliente_86504,8,CD_05,CD_13
189878,Cliente_189878,9,CD_07,CD_20
894736,Cliente_894736,17,CD_16,CD_07
975923,Cliente_975923,25,CD_05,CD_06
542324,Cliente_542324,6,CD_20,CD_01
332586,Cliente_332586,10,CD_09,CD_06
776377,Cliente_776377,29,CD_18,CD_14
740988,Cliente_740988,28,CD_11,CD_04
211534,Cliente_211534,4,CD_02,CD_13
160821,Cliente_160821,6,CD_18,CD_04
596908,Cliente_596908,16,CD_10,CD_16
250636,Cliente_250636,8,CD_20,CD_15
150422,Cliente_150422,16,CD_20,CD_15
162015,Cliente_162015,29,CD_03,CD_05
275416,Cliente_275416,10,CD_02,CD_08
989614,Cliente_989614,27,CD_00,CD_20
883263,Cliente_883263,3,CD_18,CD_16
222229,Cliente_222229,23,CD_20,CD_01
695396,Cliente_695396,8,CD_19,CD_11
370678,Cliente_370678,18,CD_13,CD_16
765173,Cliente_765173,22,CD_12,CD_13
452485,Cliente_452485,17,CD_08,CD_12
539534,Cliente_539534,18,CD_11,CD_10
120070,Cliente_120070,21,CD_10,CD_08
442490,Cliente_442490,24,CD_14,CD_08
170986,Cliente_170986,26,CD_10,CD_13
809703,Cliente_809703,6,CD_19,CD_10
496816,Cliente_496816,11,CD_09,CD_04
182414,Cliente_182414,21,CD_02,CD_19
987857,Cliente_987857,9,CD_04,CD_03
564258,Cliente_564258,25,CD_07,CD_10
556997,Cliente_556997,10,CD_03,CD_18
895726,Cliente_895726,20,CD_06,CD_01
16188,Cliente_16188,19,CD_12,CD_02
535190,Cliente_535190,18,CD_03,CD_10
358945,Cliente_358945,23,CD_03,CD_10
82779,Cliente_82779,7,CD_18,CD_04
687639,Cliente_687639,15,CD_03,CD_16
396757,Cliente_396757,7,CD_02,CD_01
361149,Cliente_361149,15,CD_02,CD_20
428856,Cliente_428856,23,CD_16,CD_20
273900,Cliente_273900,8,CD_05,CD_03
910354,Cliente_910354,11,CD_15,CD_00
988277,Cliente_988277,6,CD_16,CD_12
655304,Cliente_655304,18,CD_13,CD_01
448293,Cliente_448293,8,CD_15,CD_16
845657,Cliente_845657,6,CD_02,CD_13
905390,Cliente_905390,18,CD_06,CD_14
77756,Cliente_77756,19,CD_07,CD_00
803777,Cliente_803777,22,CD_15,CD_06
811436,Cliente_811436,10,CD_12,CD_02
83239,Cliente_83239,20,CD_09,CD_13
184218,Cliente_184218,28,CD_13,CD_17
996752,Cliente_996752,4,CD_12,CD_05
812276,Cliente_812276,12,CD_09,CD_17
622552,Cliente_622552,15,CD_13,CD_02
148371,Cliente_148371,11,CD_18,CD_14
216386,Cliente_216386,17,CD_06,CD_09
294446,Cliente_294446,20,CD_14,CD_04
300238,Cliente_300238,13,CD_13,CD_07
725027,Cliente_725027,11,CD_18,CD_16
608641,Cliente_608641,12,CD_18,CD_04
664174,Cliente_664174,9,CD_07,CD_06
101859,Cliente_101859,12,CD_03,CD_08
279983,Cliente_279983,25,CD_02,CD_08
890235,Cliente_890235,10,CD_08,CD_19
253992,Cliente_253992,29,CD_13,CD_11
305877,Cliente_305877,17,CD_10,CD_16
212028,Cliente_212028,6,CD_18,CD_06
263100,Cliente_263100,29,CD_05,CD_07
38385,Cliente_38385,30,CD_14,CD_10
753343,Cliente_753343,4,CD_11,CD_19
180142,Cliente_180142,8,CD_20,CD_04
858031,Cliente_858031,1,CD_07,CD_02
99325,Cliente_99325,29,CD_02,CD_19
242399,Cliente_242399,14,CD_14,CD_10
512202,Cliente_512202,24,CD_01,CD_02
223971,Cliente_223971,1,CD_18,CD_01
759137,Cliente_759137,27,CD_01,CD_09
146577,Cliente_146577,27,CD_06,CD_11
886451,Cliente_886451,30,CD_13,CD_20
633218,Cliente_633218,16,CD_18,CD_10
5521,Cliente_5521,2,CD_17,CD_05
521169,Cliente_521169,18,CD_03,CD_10
156719,Cliente_156719,16,CD_05,CD_14
477146,Cliente_477146,16,CD_17,CD_12
286242,Cliente_286242,13,CD_00,CD_09
61756,Cliente_61756,27,CD_15,CD_09
187170,Cliente_187170,8,CD_15,CD_20
519255,Cliente_519255,3,CD_01,CD_07
497992,Cliente_497992,29,CD_06,CD_16
914062,Cliente_914062,5,CD_00,CD_04
858448,Cliente_858448,8,CD_14,CD_02
479743,Cliente_479743,30,CD_08,CD_17
702913,Cliente_702913,20,CD_17,CD_00
123283,Cliente_123283,13,CD_02,CD_17
233150,Cliente_233150,3,CD_01,CD_13
595713,Cliente_595713,12,CD_17,CD_04
780811,Cliente_780811,12,CD_19,CD_00
285197,Cliente_285197,19,CD_01,CD_00
339914,Cliente_339914,23,CD_20,CD_11
751544,Cliente_751544,22,CD_14,CD_18
57680,Cliente_57680,22,CD_06,CD_11
737778,Cliente_737778,27,CD_12,CD_09
493493,Cliente_493493,14,CD_18,CD_00
940879,Cliente_940879,2,CD_08,CD_06
526430,Cliente_526430,17,CD_02,CD_08
439249,Cliente_439249,6,CD_18,CD_20
666102,Cliente_666102,18,CD_14,CD_06
95584,Cliente_95584,12,CD_11,CD_13
711412,Cliente_711412,19,CD_05,CD_12
605840,Cliente_605840,28,CD_09,CD_19
403545,Cliente_403545,25,CD_08,CD_05
664992,Cliente_664992,16,CD_15,CD_06
330929,Cliente_330929,5,CD_00,CD_11
644279,Cliente_644279,20,CD_20,CD_10
923023,Cliente_923023,6,CD_09,CD_20
920103,Cliente_920103,29,CD_00,CD_06
916691,Cliente_916691,3,CD_03,CD_07
403244,Cliente_403244,13,CD_00,CD_17
467109,Cliente_467109,20,CD_15,CD_00
706220,Cliente_706220,19,CD_18,CD_17
1592,Cliente_1592,12,CD_02,CD_19
730613,Cliente_730613,21,CD_05,CD_17
350986,Cliente_350986,24,CD_05,CD_07
750659,Cliente_750659,25,CD_00,CD_12
305504,Cliente_305504,8,CD_09,CD_18
472761,Cliente_472761,8,CD_10,CD_14
211788,Cliente_211788,16,CD_05,CD_00
257317,Cliente_257317,26,CD_12,CD_00
481320,Cliente_481320,21,CD_18,CD_10
79678,Cliente_79678,17,CD_09,CD_07
519706,Cliente_519706,16,CD_17,CD_08
481959,Cliente_481959,23,CD_12,CD_11
141840,Cliente_141840,30,CD_16,CD_05
268843,Cliente_268843,19,CD_10,CD_03
412227,Cliente_412227,10,CD_17,CD_04
245504,Cliente_245504,27,CD_07,CD_13
209909,Cliente_209909,10,CD_18,CD_16
496838,Cliente_496838,22,CD_10,CD_20
169332,Cliente_169332,10,CD_14,CD_18
500871,Cliente_500871,1,CD_12,CD_09
766807,Cliente_766807,28,CD_19,CD_17
982518,Cliente_982518,8,CD_10,CD_02
452989,Cliente_452989,27,CD_12,CD_10
587058,Cliente_587058,23,CD_12,CD_08
117715,Cliente_117715,26,CD_17,CD_09
445506,Cliente_445506,20,CD_17,CD_05
17740,Cliente_17740,19,CD_14,CD_19
413399,Cliente_413399,28,CD_08,CD_04
89192,Cliente_89192,23,CD_12,CD_09
241871,Cliente_241871,13,CD_09,CD_11
757551,Cliente_757551,22,CD_03,CD_16
432269,Cliente_432269,9,CD_05,CD_16
989753,Cliente_989753,9,CD_19,CD_14
717035,Cliente_717035,11,CD_01,CD_06
522006,Cliente_522006,4,CD_10,CD_20
8407,Cliente_8407,29,CD_13,CD_00
577075,Cliente_577075,23,CD_00,CD_19
751193,Cliente_751193,26,CD_00,CD_05
283073,Cliente_283073,27,CD_07,CD_12
869982,Cliente_869982,29,CD_07,CD_15
776447,Cliente_776447,16,CD_05,CD_17
365191,Cliente_365191,20,CD_00,CD_12
898540,Cliente_898540,9,CD_01,CD_19
885962,Cliente_885962,28,CD_05,CD_09
395815,Cliente_395815,6,CD_14,CD_10
553099,Cliente_553099,9,CD_20,CD_17
571668,Cliente_571668,30,CD_05,CD_15
37783,Cliente_37783,30,CD_02,CD_19
680430,Cliente_680430,21,CD_19,CD_16
624846,Cliente_624846,29,CD_15,CD_00
539401,Cliente_539401,1,CD_01,CD_11
785891,Cliente_785891,5,CD_00,CD_05
54004,Cliente_54004,19,CD_10,CD_06
359135,Cliente_359135,13,CD_15,CD_13
384805,Cliente_384805,24,CD_15,CD_04
683043,Cliente_683043,9,CD_11,CD_04
434930,Cliente_434930,14,CD_00,CD_06
253164,Cliente_253164,8,CD_04,CD_10
354062,Cliente_354062,7,CD_11,CD_03
750265,Cliente_750265,17,CD_07,CD_19
571987,Cliente_571987,12,CD_15,CD_00
979082,Cliente_979082,9,CD_12,CD_04
515257,Cliente_515257,25,CD_19,CD_05
490659,Cliente_490659,17,CD_05,CD_18
351899,Cliente_351899,7,CD_15,CD_12
88582,Cliente_88582,16,CD_06,CD_20
764921,Cliente_764921,16,CD_08,CD_02
342332,Cliente_342332,23,CD_08,CD_13
173609,Cliente_173609,29,CD_00,CD_18
564472,Cliente_564472,11,CD_03,CD_19
43741,Cliente_43741,26,CD_08,CD_09
886012,Cliente_886012,24,CD_07,CD_20
266956,Cliente_266956,3,CD_06,CD_03
187056,Cliente_187056,8,CD_20,CD_01
911475,Cliente_911475,18,CD_07,CD_03
426149,Cliente_426149,8,CD_14,CD_19
623564,Cliente_623564,5,CD_04,CD_10
315794,Cliente_315794,21,CD_15,CD_11
115363,Cliente_115363,5,CD_04,CD_02
425937,Cliente_425937,2,CD_10,CD_17
112587,Cliente_112587,20,CD_08,CD_09
974971,Cliente_974971,22,CD_07,CD_06
129662,Cliente_129662,9,CD_10,CD_20
873200,Cliente_873200,4,CD_09,CD_05
856672,Cliente_856672,14,CD_18,CD_00
714339,Cliente_714339,25,CD_09,CD_07
675332,Cliente_675332,16,CD_14,CD_17
703001,Cliente_703001,10,CD_05,CD_02
244529,Cliente_244529,23,CD_04,CD_05
219817,Cliente_219817,3,CD_15,CD_17
473629,Cliente_473629,14,CD_13,CD_12
53372,Cliente_53372,16,CD_20,CD_17
170229,Cliente_170229,25,CD_14,CD_00
699470,Cliente_699470,16,CD_03,CD_08
888019,Cliente_888019,21,CD_14,CD_11
589547,Cliente_589547,20,CD_19,CD_01
557510,Cliente_557510,14,CD_00,CD_07
797234,Cliente_797234,21,CD_03,CD_07
873677,Cliente_873677,3,CD_18,CD_01
869333,Cliente_869333,21,CD_06,CD_03
81819,Cliente_81819,18,CD_13,CD_19
561302,Cliente_561302,2,CD_03,CD_19
986836,Cliente_986836,17,CD_12,CD_09
81803,Cliente_81803,3,CD_17,CD_16
994190,Cliente_994190,6,CD_06,CD_15
874715,Cliente_874715,9,CD_03,CD_20
850321,Cliente_850321,11,CD_02,CD_14
584063,Cliente_584063,29,CD_12,CD_16
133463,Cliente_133463,11,CD_08,CD_20
750529,Cliente_750529,27,CD_17,CD_02
342540,Cliente_342540,4,CD_04,CD_03
492159,Cliente_492159,7,CD_18,CD_03
705678,Cliente_705678,21,CD_17,CD_03
26472,Cliente_26472,25,CD_19,CD_16
262573,Cliente_262573,1,CD_11,CD_19
460029,Cliente_460029,28,CD_11,CD_20
691692,Cliente_691692,9,CD_05,CD_12
315857,Cliente_315857,20,CD_06,CD_18
382334,Cliente_382334,21,CD_08,CD_11
611657,Cliente_611657,22,CD_03,CD_18
942025,Cliente_942025,16,CD_00,CD_07
262557,Cliente_262557,17,CD_01,CD_04
863910,Cliente_863910,13,CD_19,CD_13
182036,Cliente_182036,14,CD_06,CD_04
790750,Cliente_790750,13,CD_14,CD_06
862155,Cliente_862155,30,CD_14,CD_07
472878,Cliente_472878,8,CD_06,CD_04
828655,Cliente_828655,22,CD_15,CD_08
571011,Cliente_571011,12,CD_03,CD_13
802429,Cliente_802429,27,CD_20,CD_06
45886,Cliente_45886,3,CD_13,CD_00
656200,Cliente_656200,29,CD_06,CD_20
278769,Cliente_278769,29,CD_11,CD_07
836531,Cliente_836531,30,CD_12,CD_00
803360,Cliente_803360,16,CD_04,CD_17
43570,Cliente_43570,4,CD_04,CD_13
836225,Cliente_836225,23,CD_14,CD_17
374413,Cliente_374413,27,CD_13,CD_14
550843,Cliente_550843,17,CD_07,CD_08
992285,Cliente_992285,8,CD_02,CD_08
492394,Cliente_492394,12,CD_14,CD_16
433229,Cliente_433229,24,CD_10,CD_12
519897,Cliente_519897,20,CD_05,CD_17
605209,Cliente_605209,28,CD_03,CD_08
579909,Cliente_579909,5,CD_05,CD_11
194193,Cliente_194193,28,CD_15,CD_02
339552,Cliente_339552,8,CD_01,CD_19
540807,Cliente_540807,11,CD_13,CD_04
729814,Cliente_729814,17,CD_15,CD_10
874705,Cliente_874705,27,CD_14,CD_05
952005,Cliente_952005,28,CD_13,CD_03
786915,Cliente_786915,10,CD_00,CD_03
925643,Cliente_925643,2,CD_12,CD_18
337007,Cliente_337007,4,CD_19,CD_13
336871,Cliente_336871,24,CD_17,CD_05
870034,Cliente_870034,15,CD_09,CD_20
559523,Cliente_559523,9,CD_20,CD_07
776271,Cliente_776271,23,CD_04,CD_15
570833,Cliente_570833,26,CD_20,CD_12
431000,Cliente_431000,2,CD_01,CD_15
891983,Cliente_891983,4,CD_06,CD_00
898566,Cliente_898566,1,CD_06,CD_14
628290,Cliente_628290,23,CD_14,CD_16
188702,Cliente_188702,29,CD_16,CD_15
339611,Cliente_339611,18,CD_00,CD_14
472012,Cliente_472012,1,CD_10,CD_07
473623,Cliente_473623,10,CD_20,CD_07
721512,Cliente_721512,8,CD_06,CD_12
802872,Cliente_802872,13,CD_05,CD_02
343669,Cliente_343669,21,CD_07,CD_03
779343,Cliente_779343,8,CD_10,CD_18
481759,Cliente_481759,16,CD_17,CD_11
716787,Cliente_716787,2,CD_12,CD_20
307066,Cliente_307066,13,CD_17,CD_11
79817,Cliente_79817,1,CD_13,CD_15
112327,Cliente_112327,4,CD_02,CD_00
429756,Cliente_429756,19,CD_14,CD_02
812016,Cliente_812016,29,CD_20,CD_00
561347,Cliente_561347,3,CD_06,CD_13
390985,Cliente_390985,6,CD_03,CD_07
328159,Cliente_328159,26,CD_19,CD_15
757967,Cliente_757967,8,CD_06,CD_20
214363,Cliente_214363,30,CD_13,CD_06
129706,Cliente_129706,16,CD_04,CD_03
315468,Cliente_315468,7,CD_14,CD_10
137068,Cliente_137068,19,CD_08,CD_18
741265,Cliente_741265,11,CD_04,CD_14
30992,Cliente_30992,30,CD_14,CD_12
831122,Cliente_831122,4,CD_02,CD_04
379198,Cliente_379198,14,CD_16,CD_01
654787,Cliente_654787,24,CD_07,CD_13
635715,Cliente_635715,7,CD_02,CD_17
668511,Cliente_668511,20,CD_02,CD_07
619547,Cliente_619547,16,CD_18,CD_19
545646,Cliente_545646,26,CD_17,CD_03
40873,Cliente_40873,16,CD_17,CD_13
290241,Cliente_290241,9,CD_11,CD_12
417403,Cliente_417403,23,CD_01,CD_09
754675,Cliente_754675,18,CD_18,CD_12
747272,Cliente_747272,5,CD_18,CD_15
256295,Cliente_256295,16,CD_19,CD_07
306803,Cliente_306803,14,CD_19,CD_20
947982,Cliente_947982,25,CD_09,CD_15
835335,Cliente_835335,21,CD_03,CD_09
819552,Cliente_819552,16,CD_05,CD_16
