id_pedido,cliente,prazo_entrega,centro_origem,centro_destino
215805,Cliente_215805,8,CD_13,CD_11
12589,Cliente_12589,2,CD_10,CD_09
217038,Cliente_217038,29,CD_10,CD_05
28252,Cliente_28252,10,CD_12,CD_11
58565,Cliente_58565,26,CD_06,CD_11
163015,Cliente_163015,24,CD_17,CD_20
575608,Cliente_575608,28,CD_18,CD_19
991199,Cliente_991199,18,CD_12,CD_09
189760,Cliente_189760,14,CD_06,CD_03
480182,Cliente_480182,19,CD_13,CD_00
378424,Cliente_378424,8,CD_04,CD_02
162494,Cliente_162494,7,CD_09,CD_12
71740,Cliente_71740,23,CD_03,CD_01
437837,Cliente_437837,15,CD_09,CD_11
149419,Cliente_149419,1,CD_00,CD_06
216475,Cliente_216475,17,CD_08,CD_00
226150,Cliente_226150,10,CD_05,CD_14
789441,Cliente_789441,15,CD_13,CD_15
455886,Cliente_455886,6,CD_05,CD_16
647163,Cliente_647163,3,CD_09,CD_00
518984,Cliente_518984,11,CD_08,CD_18
790951,Cliente_790951,19,CD_19,CD_20
359228,Cliente_359228,7,CD_02,CD_13
466180,Cliente_466180,3,CD_19,CD_06
689489,Cliente_689489,18,CD_18,CD_00
857971,Cliente_857971,16,CD_12,CD_13
432307,Cliente_432307,25,CD_15,CD_03
510201,Cliente_510201,7,CD_08,CD_13
502477,Cliente_502477,16,CD_11,CD_12
545466,Cliente_545466,2,CD_10,CD_16
93007,Cliente_93007,14,CD_15,CD_06
772799,Cliente_772799,15,CD_06,CD_07
480232,Cliente_480232,12,CD_05,CD_04
667632,Cliente_667632,19,CD_12,CD_13
449420,Cliente_449420,25,CD_00,CD_16
660891,Cliente_660891,29,CD_10,CD_03
204590,Cliente_204590,19,CD_00,CD_10
377259,Cliente_377259,7,CD_13,CD_17
860679,Cliente_860679,4,CD_10,CD_04
757616,Cliente_757616,20,CD_19,CD_18
240013,Cliente_240013,30,CD_19,CD_00
672797,Cliente_672797,21,CD_02,CD_14
85244,Cliente_85244,4,CD_12,CD_01
373956,Cliente_373956,13,CD_07,CD_14
188048,Cliente_188048,23,CD_00,CD_03
181724,Cliente_181724,22,CD_14,CD_03
962504,Cliente_962504,3,CD_06,CD_05
310843,Cliente_310843,15,CD_20,CD_15
18660,Cliente_18660,5,CD_13,CD_00
528348,Cliente_528348,4,CD_10,CD_03
659560,Cliente_659560,16,CD_15,CD_10
986714,Cliente_986714,27,CD_16,CD_17
897942,Cliente_897942,22,CD_01,CD_04
876466,Cliente_876466,10,CD_03,CD_00
236279,Cliente_236279,12,CD_01,CD_20
61381,Cliente_61381,15,CD_12,CD_01
112082,Cliente_112082,15,CD_10,CD_03
16979,Cliente_16979,4,CD_09,CD_08
14899,Cliente_14899,9,CD_05,CD_03
322176,Cliente_322176,24,CD_04,CD_05
270949,Cliente_270949,21,CD_07,CD_02
143378,Cliente_143378,18,CD_13,CD_14
922040,Cliente_922040,23,CD_17,CD_15
286832,Cliente_286832,14,CD_16,CD_17
845563,Cliente_845563,26,CD_04,CD_08
812580,Cliente_812580,28,CD_13,CD_01
227458,Cliente_227458,22,CD_05,CD_01
227098,Cliente_227098,1,CD_18,CD_02
513697,Cliente_513697,26,CD_06,CD_08
910430,Cliente_910430,1,CD_18,CD_08
72878,Cliente_72878,25,CD_16,CD_08
515041,Cliente_515041,3,CD_07,CD_13
913474,Cliente_913474,14,CD_09,CD_05
377525,Cliente_377525,2,CD_16,CD_11
440696,Cliente_440696,19,CD_18,CD_14
417739,Cliente_417739,14,CD_09,CD_19
602796,Cliente_602796,13,CD_13,CD_19
387324,Cliente_387324,10,CD_04,CD_03
763133,Cliente_763133,27,CD_17,CD_08
16829,Cliente_16829,13,CD_04,CD_17
795212,Cliente_795212,9,CD_04,CD_12
375912,Cliente_375912,5,CD_06,CD_00
465338,Cliente_465338,12,CD_08,CD_16
956921,Cliente_956921,3,CD_17,CD_10
986733,Cliente_986733,17,CD_20,CD_18
781708,Cliente_781708,23,CD_18,CD_11
939701,Cliente_939701,21,CD_05,CD_07
561428,Cliente_561428,9,CD_16,CD_07
381061,Cliente_381061,17,CD_15,CD_19
202983,Cliente_202983,13,CD_05,CD_18
864495,Cliente_864495,15,CD_06,CD_18
711721,Cliente_711721,7,CD_14,CD_10
724621,Cliente_724621,8,CD_08,CD_03
676794,Cliente_676794,5,CD_11,CD_09
790290,Cliente_790290,24,CD_17,CD_05
167473,Cliente_167473,14,CD_19,CD_05
922733,Cliente_922733,30,CD_06,CD_09
851421,Cliente_851421,6,CD_05,CD_04
150030,Cliente_150030,5,CD_03,CD_19
317042,Cliente_317042,18,CD_16,CD_03
512826,Cliente_512826,12,CD_18,CD_08
794756,Cliente_794756,10,CD_20,CD_15
697330,Cliente_697330,24,CD_18,CD_07
933590,Cliente_933590,13,CD_02,CD_10
801033,Cliente_801033,17,CD_04,CD_13
440475,Cliente_440475,4,CD_16,CD_07
80269,Cliente_80269,14,CD_13,CD_03
346825,Cliente_346825,20,CD_17,CD_05
510651,Cliente_510651,21,CD_03,CD_02
211524,Cliente_211524,4,CD_12,CD_06
159505,Cliente_159505,19,CD_14,CD_09
97698,Cliente_97698,1,CD_07,CD_09
255990,Cliente_255990,1,CD_00,CD_20
935637,Cliente_935637,30,CD_09,CD_02
17209,Cliente_17209,6,CD_19,CD_11
456218,Cliente_456218,11,CD_05,CD_09
56597,Cliente_56597,28,CD_19,CD_07
756663,Cliente_756663,9,CD_10,CD_14
885864,Cliente_885864,25,CD_07,CD_04
282510,Cliente_282510,30,CD_16,CD_15
795747,Cliente_795747,16,CD_18,CD_13
617885,Cliente_617885,19,CD_07,CD_06
626575,Cliente_626575,14,CD_19,CD_16
61103,Cliente_61103,16,CD_05,CD_20
131122,Cliente_131122,26,CD_12,CD_14
749395,Cliente_749395,17,CD_18,CD_10
26675,Cliente_26675,18,CD_07,CD_09
138779,Cliente_138779,7,CD_01,CD_02
906525,Cliente_906525,17,CD_18,CD_19
620248,Cliente_620248,23,CD_15,CD_05
407644,Cliente_407644,19,CD_15,CD_05
376581,Cliente_376581,8,CD_01,CD_11
266953,Cliente_266953,1,CD_09,CD_14
722,Cliente_722,3,CD_01,CD_00
601879,Cliente_601879,15,CD_15,CD_05
300868,Cliente_300868,17,CD_03,CD_04
954217,Cliente_954217,22,CD_08,CD_01
591473,Cliente_591473,14,CD_05,CD_03
875638,Cliente_875638,21,CD_15,CD_11
973028,Cliente_973028,24,CD_05,CD_01
885876,Cliente_885876,17,CD_03,CD_14
765921,Cliente_765921,21,CD_02,CD_03
228564,Cliente_228564,8,CD_01,CD_07
435724,Cliente_435724,17,CD_13,CD_07
150134,Cliente_150134,17,CD_06,CD_09
117888,Cliente_117888,2,CD_06,CD_00
436311,Cliente_436311,12,CD_04,CD_17
358058,Cliente_358058,18,CD_13,CD_05
340693,Cliente_340693,21,CD_09,CD_11
13339,Cliente_13339,30,CD_20,CD_04
336011,Cliente_336011,5,CD_09,CD_04
963853,Cliente_963853,7,CD_09,CD_19
688782,Cliente_688782,29,CD_05,CD_18
836230,Cliente_836230,6,CD_18,CD_11
833570,Cliente_833570,16,CD_18,CD_05
312339,Cliente_312339,13,CD_02,CD_18
36595,Cliente_36595,25,CD_09,CD_02
256975,Cliente_256975,27,CD_19,CD_17
781909,Cliente_781909,21,CD_06,CD_11
365147,Cliente_365147,24,CD_09,CD_01
796105,Cliente_796105,21,CD_13,CD_02
366117,Cliente_366117,13,CD_17,CD_13
371193,Cliente_371193,27,CD_20,CD_06
53155,Cliente_53155,20,CD_14,CD_11
217401,Cliente_217401,25,CD_20,CD_15
32790,Cliente_32790,20,CD_11,CD_15
514054,Cliente_514054,4,CD_20,CD_10
437066,Cliente_437066,9,CD_20,CD_17
974536,Cliente_974536,27,CD_00,CD_04
330258,Cliente_330258,10,CD_12,CD_01
335249,Cliente_335249,21,CD_01,CD_15
950670,Cliente_950670,26,CD_19,CD_05
322844,Cliente_322844,14,CD_20,CD_06
468518,Cliente_468518,22,CD_10,CD_01
239377,Cliente_239377,5,CD_17,CD_16
474893,Cliente_474893,13,CD_19,CD_05
766013,Cliente_766013,15,CD_12,CD_09
395201,Cliente_395201,2,CD_01,CD_15
541404,Cliente_541404,20,CD_18,CD_07
810055,Cliente_810055,29,CD_16,CD_08
493073,Cliente_493073,14,CD_17,CD_03
573617,Cliente_573617,25,CD_15,CD_14
711914,Cliente_711914,6,CD_08,CD_20
970841,Cliente_970841,27,CD_19,CD_00
141534,Cliente_141534,6,CD_05,CD_03
808293,Cliente_808293,28,CD_08,CD_17
454224,Cliente_454224,2,CD_07,CD_14
802563,Cliente_802563,22,CD_12,CD_19
45259,Cliente_45259,12,CD_09,CD_15
107051,Cliente_107051,12,CD_13,CD_12
498309,Cliente_498309,12,CD_10,CD_08
673698,Cliente_673698,7,CD_03,CD_04
673819,Cliente_673819,8,CD_07,CD_09
31102,Cliente_31102,8,CD_02,CD_04
4626,Cliente_4626,1,CD_15,CD_03
379264,Cliente_379264,28,CD_17,CD_14
956587,Cliente_956587,5,CD_18,CD_19
565492,Cliente_565492,24,CD_04,CD_05
36339,Cliente_36339,25,CD_06,CD_01
131875,Cliente_131875,12,CD_12,CD_01
569813,Cliente_569813,30,CD_17,CD_11
92454,Cliente_92454,9,CD_04,CD_01
85502,Cliente_85502,29,CD_08,CD_17
567650,Cliente_567650,6,CD_06,CD_02
450679,Cliente_450679,15,CD_19,CD_06
501332,Cliente_501332,20,CD_17,CD_19
780610,Cliente_780610,25,CD_15,CD_16
721747,Cliente_721747,29,CD_16,CD_20
129435,Cliente_129435,30,CD_14,CD_07
307024,Cliente_307024,10,CD_13,CD_03
625210,Cliente_625210,1,CD_04,CD_03
424854,Cliente_424854,3,CD_11,CD_06
29133,Cliente_29133,15,CD_07,CD_17
992460,Cliente_992460,19,CD_07,CD_15
274176,Cliente_274176,28,CD_16,CD_19
46447,Cliente_46447,24,CD_15,CD_00
137974,Cliente_137974,4,CD_07,CD_17
820699,Cliente_820699,20,CD_00,CD_16
959886,Cliente_959886,7,CD_16,CD_20
646209,Cliente_646209,18,CD_07,CD_04
712992,Cliente_712992,17,CD_03,CD_14
467631,Cliente_467631,4,CD_11,CD_05
454656,Cliente_454656,14,CD_10,CD_02
165005,Cliente_165005,4,CD_15,CD_06
315959,Cliente_315959,3,CD_12,CD_14
292700,Cliente_292700,9,CD_13,CD_20
311951,Cliente_311951,20,CD_17,CD_02
839415,Cliente_839415,25,CD_17,CD_15
774277,Cliente_774277,17,CD_14,CD_02
961747,Cliente_961747,23,CD_17,CD_15
189142,Cliente_189142,19,CD_10,CD_14
90944,Cliente_90944,23,CD_11,CD_17
592167,Cliente_592167,16,CD_16,CD_07
969512,Cliente_969512,24,CD_16,CD_12
132694,Cliente_132694,12,CD_01,CD_05
907635,Cliente_907635,23,CD_12,CD_08
329604,Cliente_329604,7,CD_10,CD_09
803317,Cliente_803317,24,CD_05,CD_20
394415,Cliente_394415,29,CD_07,CD_11
164875,Cliente_164875,23,CD_05,CD_02
962193,Cliente_962193,12,CD_14,CD_02
223982,Cliente_223982,6,CD_13,CD_09
653888,Cliente_653888,21,CD_11,CD_13
682357,Cliente_682357,2,CD_13,CD_03
708587,Cliente_708587,5,CD_00,CD_04
465802,Cliente_465802,25,CD_09,CD_13
411990,Cliente_411990,25,CD_08,CD_09
228724,Cliente_228724,22,CD_10,CD_16
365096,Cliente_365096,1,CD_00,CD_12
483513,Cliente_483513,2,CD_06,CD_20
920817,Cliente_920817,2,CD_15,CD_13
409921,Cliente_409921,14,CD_10,CD_01
563137,Cliente_563137,22,CD_12,CD_10
42772,Cliente_42772,13,CD_00,CD_19
200042,Cliente_200042,14,CD_04,CD_06
136095,Cliente_136095,5,CD_05,CD_13
418880,Cliente_418880,6,CD_05,CD_06
687454,Cliente_687454,15,CD_08,CD_03
623818,Cliente_623818,4,CD_15,CD_05
630935,Cliente_630935,19,CD_12,CD_16
95344,Cliente_95344,2,CD_05,CD_04
118688,Cliente_118688,9,CD_02,CD_12
764651,Cliente_764651,26,CD_06,CD_11
958667,Cliente_958667,11,CD_18,CD_07
419782,Cliente_419782,11,CD_05,CD_06
201320,Cliente_201320,6,CD_08,CD_02
313186,Cliente_313186,1,CD_17,CD_09
28927,Cliente_28927,23,CD_07,CD_19
632575,Cliente_632575,13,CD_08,CD_12
336146,Cliente_336146,2,CD_11,CD_14
438514,Cliente_438514,5,CD_11,CD_05
759197,Cliente_759197,3,CD_12,CD_20
704750,Cliente_704750,17,CD_07,CD_04
332247,Cliente_332247,20,CD_18,CD_04
213054,Cliente_213054,29,CD_19,CD_09
944241,Cliente_944241,12,CD_03,CD_06
315206,Cliente_315206,19,CD_20,CD_03
984851,Cliente_984851,22,CD_01,CD_20
550278,Cliente_550278,17,CD_08,CD_12
749667,Cliente_749667,16,CD_02,CD_14
461721,Cliente_461721,27,CD_08,CD_00
282559,Cliente_282559,22,CD_17,CD_08
761328,Cliente_761328,25,CD_01,CD_06
290047,Cliente_290047,4,CD_17,CD_00
301337,Cliente_301337,2,CD_11,CD_16
43254,Cliente_43254,27,CD_11,CD_07
854267,Cliente_854267,19,CD_18,CD_12
333552,Cliente_333552,2,CD_03,CD_02
299161,Cliente_299161,11,CD_08,CD_04
433779,Cliente_433779,13,CD_11,CD_13
596492,Cliente_596492,10,CD_09,CD_19
216447,Cliente_216447,28,CD_18,CD_02
785228,Cliente_785228,27,CD_02,CD_20
339664,Cliente_339664,7,CD_02,CD_04
173157,Cliente_173157,6,CD_16,CD_17
594648,Cliente_594648,18,CD_08,CD_00
798787,Cliente_798787,20,CD_10,CD_04
971143,Cliente_971143,15,CD_11,CD_12
203944,Cliente_203944,26,CD_08,CD_00
693957,Cliente_693957,12,CD_14,CD_20
552050,Cliente_552050,12,CD_00,CD_07
929908,Cliente_929908,12,CD_18,CD_05
823704,Cliente_823704,26,CD_04,CD_10
9776,Cliente_9776,25,CD_18,CD_16
389291,Cliente_389291,29,CD_05,CD_18
126288,Cliente_126288,16,CD_04,CD_14
265687,Cliente_265687,7,CD_05,CD_19
794340,Cliente_794340,5,CD_17,CD_19
864225,Cliente_864225,21,CD_02,CD_19
218806,Cliente_218806,15,CD_13,CD_20
231208,Cliente_231208,13,CD_09,CD_01
475019,Cliente_475019,21,CD_10,CD_09
618789,Cliente_618789,12,CD_00,CD_17
485601,Cliente_485601,12,CD_09,CD_06
944532,Cliente_944532,16,CD_09,CD_18
833593,Cliente_833593,5,CD_12,CD_00
61158,Cliente_61158,6,CD_17,CD_15
733061,Cliente_733061,2,CD_13,CD_01
200699,Cliente_200699,16,CD_18,CD_01
126934,Cliente_126934,14,CD_08,CD_00
458338,Cliente_458338,12,CD_02,CD_19
167643,Cliente_167643,15,CD_19,CD_06
49148,Cliente_49148,13,CD_05,CD_14
550710,Cliente_550710,16,CD_05,CD_02
685692,Cliente_685692,16,CD_19,CD_12
349179,Cliente_349179,16,CD_02,CD_15
809639,Cliente_809639,4,CD_10,CD_05
333489,Cliente_333489,12,CD_05,CD_17
418261,Cliente_418261,23,CD_19,CD_18
499535,Cliente_499535,8,CD_14,CD_16
397933,Cliente_397933,12,CD_11,CD_18
556288,Cliente_556288,14,CD_13,CD_02
655020,Cliente_655020,28,CD_17,CD_06
690399,Cliente_690399,28,CD_10,CD_07
534174,Cliente_534174,24,CD_15,CD_03
171579,Cliente_171579,7,CD_10,CD_18
799395,Cliente_799395,19,CD_04,CD_01
826196,Cliente_826196,10,CD_08,CD_07
968683,Cliente_968683,30,CD_09,CD_00
805211,Cliente_805211,20,CD_00,CD_14
410618,Cliente_410618,13,CD_07,CD_02
394229,Cliente_394229,27,CD_09,CD_14
213604,Cliente_213604,8,CD_04,CD_17
498360,Cliente_498360,9,CD_03,CD_18
190097,Cliente_190097,2,CD_09,CD_06
607341,Cliente_607341,25,CD_06,CD_10
263674,Cliente_263674,18,CD_13,CD_09
704972,Cliente_704972,10,CD_02,CD_06
670569,Cliente_670569,3,CD_05,CD_15
108226,Cliente_108226,19,CD_03,CD_01
405565,Cliente_405565,29,CD_14,CD_04
229701,Cliente_229701,6,CD_07,CD_18
567172,Cliente_567172,4,CD_07,CD_17
840652,Cliente_840652,7,CD_05,CD_14
502444,Cliente_502444,15,CD_14,CD_06
624118,Cliente_624118,19,CD_15,CD_10
530478,Cliente_530478,19,CD_04,CD_09
296335,Cliente_296335,23,CD_07,CD_15
941620,Cliente_941620,26,CD_15,CD_02
683626,Cliente_683626,13,CD_11,CD_07
235151,Cliente_235151,27,CD_07,CD_17
994150,Cliente_994150,15,CD_19,CD_14
114811,Cliente_114811,22,CD_09,CD_14
838957,Cliente_838957,30,CD_07,CD_01
758621,Cliente_758621,24,CD_20,CD_18
552498,Cliente_552498,26,CD_17,CD_03
87174,Cliente_87174,17,CD_10,CD_00
165680,Cliente_165680,17,CD_15,CD_02
484719,Cliente_484719,22,CD_12,CD_05
842825,Cliente_842825,24,CD_01,CD_10
576777,Cliente_576777,18,CD_02,CD_00
267088,Cliente_267088,21,CD_04,CD_12
148024,Cliente_148024,10,CD_03,CD_06
81687,Cliente_81687,13,CD_18,CD_15
137121,Cliente_137121,29,CD_20,CD_14
9258,Cliente_9258,19,CD_00,CD_09
723080,Cliente_723080,30,CD_06,CD_00
11223,Cliente_11223,5,CD_12,CD_16
955606,Cliente_955606,21,CD_14,CD_06
292334,Cliente_292334,23,CD_12,CD_18
268947,Cliente_268947,24,CD_19,CD_12
518446,Cliente_518446,16,CD_04,CD_08
153341,Cliente_153341,2,CD_08,CD_19
256185,Cliente_256185,9,CD_16,CD_18
895706,Cliente_895706,28,CD_10,CD_11
922410,Cliente_922410,18,CD_12,CD_08
781770,Cliente_781770,1,CD_08,CD_03
467742,Cliente_467742,23,CD_11,CD_18
422779,Cliente_422779,24,CD_15,CD_09
802781,Cliente_802781,19,CD_08,CD_05
990014,Cliente_990014,24,CD_19,CD_04
835809,Cliente_835809,10,CD_13,CD_08
211404,Cliente_211404,23,CD_06,CD_01
199506,Cliente_199506,30,CD_08,CD_06
393742,Cliente_393742,23,CD_08,CD_09
697068,Cliente_697068,24,CD_18,CD_17
587425,Cliente_587425,21,CD_03,CD_02
436475,Cliente_436475,5,CD_12,CD_03
783122,Cliente_783122,5,CD_20,CD_16
756766,Cliente_756766,10,CD_15,CD_10
696674,Cliente_696674,28,CD_19,CD_04
171335,Cliente_171335,9,CD_00,CD_17
580803,Cliente_580803,30,CD_12,CD_09
196536,Cliente_196536,9,CD_01,CD_04
307545,Cliente_307545,16,CD_17,CD_08
543239,Cliente_543239,22,CD_16,CD_06
719418,Cliente_719418,22,CD_05,CD_02
689818,Cliente_689818,10,CD_10,CD_17
230766,Cliente_230766,4,CD_04,CD_07
289707,Cliente_289707,23,CD_16,CD_18
508654,Cliente_508654,7,CD_15,CD_11
501318,Cliente_501318,3,CD_09,CD_10
100328,Cliente_100328,7,CD_11,CD_12
751557,Cliente_751557,3,CD_16,CD_04
776377,Cliente_776377,26,CD_10,CD_03
460122,Cliente_460122,22,CD_00,CD_18
686449,Cliente_686449,19,CD_10,CD_16
343813,Cliente_343813,7,CD_15,CD_10
210258,Cliente_210258,8,CD_13,CD_08
343129,Cliente_343129,25,CD_08,CD_06
716945,Cliente_716945,2,CD_08,CD_04
660923,Cliente_660923,18,CD_09,CD_08
991635,Cliente_991635,6,CD_07,CD_03
102114,Cliente_102114,20,CD_17,CD_01
668785,Cliente_668785,19,CD_15,CD_13
470616,Cliente_470616,7,CD_15,CD_09
102452,Cliente_102452,6,CD_10,CD_09
958198,Cliente_958198,15,CD_02,CD_10
862488,Cliente_862488,1,CD_16,CD_03
375723,Cliente_375723,15,CD_04,CD_19
975309,Cliente_975309,19,CD_06,CD_20
146422,Cliente_146422,17,CD_20,CD_07
964849,Cliente_964849,23,CD_00,CD_16
918119,Cliente_918119,7,CD_18,CD_16
158358,Cliente_158358,10,CD_14,CD_12
886689,Cliente_886689,11,CD_01,CD_15
7170,Cliente_7170,6,CD_04,CD_16
384283,Cliente_384283,12,CD_17,CD_08
406889,Cliente_406889,27,CD_01,CD_08
654681,Cliente_654681,15,CD_00,CD_07
799029,Cliente_799029,16,CD_06,CD_20
959287,Cliente_959287,16,CD_12,CD_10
517054,Cliente_517054,4,CD_16,CD_15
743774,Cliente_743774,3,CD_11,CD_02
488466,Cliente_488466,29,CD_06,CD_04
361357,Cliente_361357,5,CD_07,CD_18
438107,Cliente_438107,13,CD_06,CD_00
986155,Cliente_986155,12,CD_04,CD_02
219454,Cliente_219454,9,CD_13,CD_07
897791,Cliente_897791,13,CD_07,CD_17
349404,Cliente_349404,20,CD_19,CD_17
396916,Cliente_396916,1,CD_14,CD_07
643295,Cliente_643295,22,CD_03,CD_14
156372,Cliente_156372,22,CD_10,CD_15
284475,Cliente_284475,17,CD_04,CD_07
504464,Cliente_504464,27,CD_00,CD_14
627760,Cliente_627760,22,CD_20,CD_10
697476,Cliente_697476,28,CD_13,CD_07
73607,Cliente_73607,29,CD_20,CD_07
329973,Cliente_329973,16,CD_14,CD_02
564690,Cliente_564690,11,CD_04,CD_13
83603,Cliente_83603,21,CD_05,CD_16
107629,Cliente_107629,29,CD_05,CD_08
411129,Cliente_411129,27,CD_06,CD_03
606849,Cliente_606849,3,CD_12,CD_01
636010,Cliente_636010,9,CD_09,CD_02
233789,Cliente_233789,5,CD_08,CD_07
76243,Cliente_76243,20,CD_05,CD_12
981981,Cliente_981981,8,CD_08,CD_04
351694,Cliente_351694,17,CD_04,CD_05
727077,Cliente_727077,3,CD_13,CD_01
320026,Cliente_320026,4,CD_09,CD_03
852324,Cliente_852324,25,CD_04,CD_09
852901,Cliente_852901,2,CD_03,CD_16
973236,Cliente_973236,7,CD_01,CD_04
198660,Cliente_198660,15,CD_16,CD_10
951349,Cliente_951349,15,CD_04,CD_03
340151,Cliente_340151,26,CD_04,CD_13
541015,Cliente_541015,30,CD_00,CD_02
768552,Cliente_768552,28,CD_10,CD_09
852559,Cliente_852559,3,CD_09,CD_10
907050,Cliente_907050,13,CD_01,CD_20
407261,Cliente_407261,27,CD_17,CD_03
908091,Cliente_908091,19,CD_00,CD_01
621902,Cliente_621902,13,CD_10,CD_09
27844,Cliente_27844,12,CD_20,CD_03
917750,Cliente_917750,20,CD_20,CD_11
494293,Cliente_494293,11,CD_13,CD_08
574387,Cliente_574387,30,CD_16,CD_19
670636,Cliente_670636,22,CD_16,CD_07
989167,Cliente_989167,25,CD_04,CD_06
407916,Cliente_407916,22,CD_09,CD_18
438940,Cliente_438940,16,CD_17,CD_06
301608,Cliente_301608,9,CD_01,CD_15
262519,Cliente_262519,2,CD_18,CD_07
155607,Cliente_155607,9,CD_08,CD_13
263111,Cliente_263111,13,CD_06,CD_03
778782,Cliente_778782,9,CD_08,CD_06
69660,Cliente_69660,7,CD_09,CD_18
651532,Cliente_651532,10,CD_11,CD_06
136210,Cliente_136210,9,CD_10,CD_01
756951,Cliente_756951,11,CD_10,CD_16
665037,Cliente_665037,26,CD_16,CD_20
139809,Cliente_139809,24,CD_08,CD_03
869693,Cliente_869693,5,CD_18,CD_20
409527,Cliente_409527,30,CD_20,CD_00
842521,Cliente_842521,13,CD_16,CD_02
411213,Cliente_411213,27,CD_00,CD_17
840741,Cliente_840741,10,CD_13,CD_11
667269,Cliente_667269,10,CD_07,CD_10
902318,Cliente_902318,13,CD_13,CD_16
233511,Cliente_233511,12,CD_00,CD_03
526857,Cliente_526857,23,CD_02,CD_09
684968,Cliente_684968,15,CD_05,CD_13
418329,Cliente_418329,20,CD_09,CD_06
727205,Cliente_727205,14,CD_13,CD_03
548425,Cliente_548425,26,CD_05,CD_20
896102,Cliente_896102,24,CD_02,CD_13
825995,Cliente_825995,7,CD_11,CD_18
995037,Cliente_995037,26,CD_00,CD_01
685089,Cliente_685089,12,CD_19,CD_13
239206,Cliente_239206,10,CD_00,CD_19
415250,Cliente_415250,7,CD_15,CD_20
864391,Cliente_864391,9,CD_03,CD_10
679473,Cliente_679473,16,CD_01,CD_19
977902,Cliente_977902,4,CD_07,CD_03
653979,Cliente_653979,25,CD_06,CD_19
923576,Cliente_923576,20,CD_18,CD_01
748471,Cliente_748471,21,CD_14,CD_06
538278,Cliente_538278,17,CD_15,CD_00
612469,Cliente_612469,29,CD_01,CD_03
420262,Cliente_420262,1,CD_04,CD_10
422866,Cliente_422866,5,CD_07,CD_12
174546,Cliente_174546,21,CD_05,CD_08
293776,Cliente_293776,26,CD_17,CD_02
330410,Cliente_330410,11,CD_05,CD_12
468543,Cliente_468543,24,CD_10,CD_19
883226,Cliente_883226,20,CD_08,CD_18
506233,Cliente_506233,26,CD_13,CD_00
103993,Cliente_103993,2,CD_20,CD_08
840543,Cliente_840543,24,CD_17,CD_19
765765,Cliente_765765,29,CD_12,CD_19
216590,Cliente_216590,12,CD_16,CD_12
336416,Cliente_336416,7,CD_05,CD_17
338871,Cliente_338871,27,CD_06,CD_11
251071,Cliente_251071,27,CD_16,CD_07
565234,Cliente_565234,15,CD_13,CD_04
440059,Cliente_440059,21,CD_01,CD_06
827775,Cliente_827775,20,CD_07,CD_18
626283,Cliente_626283,2,CD_13,CD_10
482937,Cliente_482937,30,CD_13,CD_09
756649,Cliente_756649,11,CD_13,CD_03
697633,Cliente_697633,17,CD_19,CD_08
887326,Cliente_887326,17,CD_05,CD_07
485526,Cliente_485526,11,CD_07,CD_01
790508,Cliente_790508,9,CD_19,CD_00
195855,Cliente_195855,5,CD_08,CD_03
526723,Cliente_526723,16,CD_09,CD_18
935156,Cliente_935156,13,CD_15,CD_07
106070,Cliente_106070,8,CD_06,CD_19
304870,Cliente_304870,10,CD_07,CD_00
289839,Cliente_289839,18,CD_05,CD_08
350821,Cliente_350821,9,CD_18,CD_02
212242,Cliente_212242,20,CD_20,CD_17
647016,Cliente_647016,1,CD_09,CD_15
749300,Cliente_749300,10,CD_07,CD_19
92212,Cliente_92212,25,CD_13,CD_06
779327,Cliente_779327,26,CD_03,CD_11
623138,Cliente_623138,1,CD_00,CD_18
191315,Cliente_191315,7,CD_07,CD_08
567366,Cliente_567366,14,CD_04,CD_08
89316,Cliente_89316,8,CD_05,CD_11
942263,Cliente_942263,24,CD_04,CD_10
212010,Cliente_212010,19,CD_06,CD_05
59629,Cliente_59629,3,CD_03,CD_09
560127,Cliente_560127,29,CD_06,CD_15
717723,Cliente_717723,23,CD_18,CD_05
225729,Cliente_225729,2,CD_02,CD_03
777183,Cliente_777183,30,CD_10,CD_15
792092,Cliente_792092,16,CD_20,CD_14
687491,Cliente_687491,4,CD_03,CD_14
915062,Cliente_915062,7,CD_06,CD_01
934332,Cliente_934332,2,CD_19,CD_17
302808,Cliente_302808,28,CD_06,CD_13
88405,Cliente_88405,2,CD_09,CD_00
318598,Cliente_318598,13,CD_15,CD_02
694569,Cliente_694569,10,CD_20,CD_10
815909,Cliente_815909,24,CD_01,CD_04
692659,Cliente_692659,30,CD_03,CD_20
22937,Cliente_22937,20,CD_13,CD_05
31952,Cliente_31952,13,CD_08,CD_01
731271,Cliente_731271,4,CD_10,CD_14
144192,Cliente_144192,19,CD_09,CD_17
51737,Cliente_51737,26,CD_07,CD_14
442917,Cliente_442917,15,CD_17,CD_07
559865,Cliente_559865,23,CD_16,CD_11
570282,Cliente_570282,2,CD_06,CD_20
711841,Cliente_711841,19,CD_03,CD_12
224541,Cliente_224541,11,CD_05,CD_17
163500,Cliente_163500,10,CD_09,CD_03
355522,Cliente_355522,5,CD_04,CD_03
923974,Cliente_923974,12,CD_07,CD_20
836103,Cliente_836103,24,CD_14,CD_16
535244,Cliente_535244,13,CD_14,CD_02
936008,Cliente_936008,4,CD_03,CD_16
439668,Cliente_439668,7,CD_10,CD_07
9529,Cliente_9529,15,CD_04,CD_10
